relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
20,Python Developer | Germany,xing,"Senior Python Entwickler | Cloud; Django, Flask, FastAPI; KI, LLM | bis 60% Home Office (mwd)",XING Employer,Germany/Remote,On-site,Full-time,"Llm, Python","Django, Senior, Flask, Fastapi",German,Senior,,Recent,https://www.xing.com/jobs/berlin-senior-python-entwickler-cloud-django-flask-fastapi-ki-llm-60-home-office-mwd-150662392,2026-02-11T11:23:51.331737+00:00
20,Python Developer | Germany,xing,"Senior Python Entwickler | Cloud; Django, Flask, FastAPI; KI, LLM | bis 60% Home Office (mwd)",XING Employer,Germany/Remote,On-site,Full-time,"Llm, Python","Django, Senior, Flask, Fastapi",German,Senior,,Recent,https://www.xing.com/jobs/jena-senior-python-entwickler-cloud-django-flask-fastapi-ki-llm-60-home-office-mwd-150662357,2026-02-11T11:23:51.331857+00:00
20,Python Developer | Germany,xing,"Senior Python Entwickler | Cloud; Django, Flask, FastAPI; KI, LLM | bis 60% Home Office (mwd)",XING Employer,Germany/Remote,On-site,Full-time,"Llm, Python","Django, Senior, Flask, Fastapi",German,Senior,,Recent,https://www.xing.com/jobs/rostock-senior-python-entwickler-cloud-django-flask-fastapi-ki-llm-60-home-office-mwd-150662388,2026-02-11T11:23:51.331917+00:00
20,Python Developer | Germany,xing,"Senior Python Entwickler | Cloud; Django, Flask, FastAPI; KI, LLM | bis 60% Home Office (mwd)",XING Employer,Germany/Remote,On-site,Full-time,"Llm, Python","Django, Senior, Flask, Fastapi",German,Senior,,Recent,https://www.xing.com/jobs/dresden-senior-python-entwickler-cloud-django-flask-fastapi-ki-llm-60-home-office-mwd-150662393,2026-02-11T11:23:51.331976+00:00
20,Firmware Engineer | Germany,xing,Senior Firmware Engineer (m/w/f),XING Employer,Germany/Remote,On-site,Full-time,Firmware,Senior,German,Senior,,Recent,https://www.xing.com/jobs/muenchen-senior-firmware-engineer-150667319,2026-02-11T11:25:51.098596+00:00
20,Firmware Engineer | Austria,xing,Senior HW Development Engineer (Embedded) (w/m/d) für Linz,XING Employer,Germany/Remote,On-site,Full-time,,"Senior, R",German,Senior,,Recent,https://www.xing.com/jobs/linz-rhein-senior-hw-development-engineer-embedded-linz-150327816,2026-02-11T11:26:06.138932+00:00
0,Tester | Germany,xing,Lagerhelfer / Tester Lebensmittelinstitut (m/w/d) Qualität,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/berlin-lagerhelfer-tester-lebensmittelinstitut-qualitaet-150637084,2026-02-11T11:18:51.367050+00:00
0,Tester | Germany,xing,IT-Tester (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/beckum-tester-150657163,2026-02-11T11:18:51.367173+00:00
0,Tester | Germany,xing,Tester am HIL - Prüfstand Automotive (gn),XING Employer,Germany/Remote,On-site,Full-time,Hil,,German,,,Recent,https://www.xing.com/jobs/unterschleissheim-tester-hil-pruefstand-automotive-gn-150667858,2026-02-11T11:18:51.367322+00:00
0,Tester | Germany,xing,Software Tester,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/berlin-software-tester-150695630,2026-02-11T11:18:51.367387+00:00
0,Tester | Germany,xing,Software Tester (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/fuerth-software-tester-150646610,2026-02-11T11:18:51.367585+00:00
0,Tester | Germany,xing,Python Tester* Embedded Devices (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Python,,German,,,Recent,https://www.xing.com/jobs/stuttgart-python-tester-embedded-devices-150667917,2026-02-11T11:18:51.367646+00:00
0,Tester | Switzerland,xing,Medizinischer Tester (a) 80-100% befristet für 6 Monate,XING Employer,Germany/Remote,On-site,Full-time,,R,German,,,Recent,https://www.xing.com/jobs/duebendorf-medizinischer-tester-80-100-befristet-6-monate-149522751,2026-02-11T11:19:21.234458+00:00
0,Tester | Switzerland,xing,Applikations-Manager:in (Scrum Master) 80-100% (w/m/d),XING Employer,Germany/Remote,On-site,Full-time,,"Scrum, Scrum Master",German,,,Recent,https://www.xing.com/jobs/bern-applikations-manager-scrum-master-80-100-150700909,2026-02-11T11:19:21.234646+00:00
0,QA Engineer | Germany,xing,QA Engineer,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/berlin-qa-engineer-150696033,2026-02-11T11:19:51.241323+00:00
0,QA Engineer | Switzerland,xing,QA Manager - Antibiotics (befristet für 2 Jahre),XING Employer,Germany/Remote,On-site,Full-time,,R,German,,,Recent,https://www.xing.com/jobs/kaiseraugst-qa-manager-antibiotics-befristet-2-150401490,2026-02-11T11:20:21.971833+00:00
0,Test Engineer | Germany,xing,Test Development Engineer (w/m/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/nuernberg-test-development-engineer-150668212,2026-02-11T11:20:52.290387+00:00
0,Test Engineer | Germany,xing,Test Automation Engineer,XING Employer,Germany/Remote,On-site,Full-time,Test Automation,,German,,,Recent,https://www.xing.com/jobs/berlin-test-automation-engineer-150634839,2026-02-11T11:20:52.290479+00:00
0,Test Engineer | Germany,xing,Mechatronics Test Engineer (m/f/d),XING Employer,Germany/Remote,On-site,Full-time,,Agile,German,,,Recent,https://www.xing.com/jobs/muenchen-mechatronics-test-engineer-150667216,2026-02-11T11:20:52.290668+00:00
0,Test Engineer | Germany,xing,Test Engineer (Focus ETE) (m/w/x),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/neubrandenburg-test-engineer-focus-ete-150667245,2026-02-11T11:20:52.290729+00:00
0,Test Engineer | Germany,xing,Test-Engineer / Versuchstechniker (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/buechen-test-engineer-versuchstechniker-150669388,2026-02-11T11:20:52.290797+00:00
0,Test Engineer | Germany,xing,Ingenieur Entwicklung Prüfmittel und Messtechnik / Test Engineer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/seefeld-ingenieur-entwicklung-pruefmittel-messtechnik-test-engineer-150669133,2026-02-11T11:20:52.290864+00:00
0,Test Engineer | Germany,xing,Test Engineer,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/berlin-test-engineer-150695631,2026-02-11T11:20:52.290929+00:00
0,Test Engineer | Austria,xing,System Test Engineer (all genders),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/wien-system-test-engineer-all-genders-149495778,2026-02-11T11:21:07.306291+00:00
0,Test Engineer | Switzerland,xing,Test Engineer Einzelleben (m/w/d) 80 - 100%,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/zuerich-test-engineer-einzelleben-80-100-150634552,2026-02-11T11:21:22.375977+00:00
0,Testingenieur | Germany,xing,Testingenieur (m/w/d) für Integrations- und Unittests,XING Employer,Germany/Remote,On-site,Full-time,,R,German,,,Recent,https://www.xing.com/jobs/schrobenhausen-testingenieur-integrations-unittests-150668585,2026-02-11T11:21:52.379577+00:00
0,Testingenieur | Germany,xing,Testingenieur (m/w/d) Automatisierungstechnik Marine,XING Employer,Germany/Remote,On-site,Full-time,C,,German,,,Recent,https://www.xing.com/jobs/friedrichshafen-testingenieur-automatisierungstechnik-marine-150669457,2026-02-11T11:21:52.379663+00:00
0,Testingenieur | Germany,xing,Testingenieur (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/ulm-testingenieur-150668581,2026-02-11T11:21:52.379802+00:00
0,Testingenieur | Germany,xing,Testingenieur (m/w/d) Schwerpunkt Testmanagement und Design,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/kiel-testingenieur-schwerpunkt-testmanagement-design-150667298,2026-02-11T11:21:52.379867+00:00
0,Testingenieur | Germany,xing,Testingenieur (w/m/d) Software / Systeme,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/ueberlingen-testingenieur-software-systeme-150668185,2026-02-11T11:21:52.379936+00:00
0,Testingenieur | Germany,xing,Testingenieur passive Mikrowellengeräte (d/m/w),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/stuttgart-testingenieur-passive-mikrowellengeraete-150646862,2026-02-11T11:21:52.380003+00:00
0,Testingenieur | Germany,xing,Testingenieur Elektronik (w/m/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/berlin-testingenieur-elektronik-150667769,2026-02-11T11:21:52.380066+00:00
0,Testingenieur | Germany,xing,Testingenieur (m/w/d) Verifikation und Validierung,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/jena-testingenieur-verifikation-validierung-150668151,2026-02-11T11:21:52.380154+00:00
0,Testingenieur | Germany,xing,Testingenieur für Systemintegration - Netzwerktechnik (m/w/d)*,XING Employer,Germany/Remote,On-site,Full-time,,R,German,,,Recent,https://www.xing.com/jobs/aachen-testingenieur-systemintegration-netzwerktechnik-150666877,2026-02-11T11:21:52.380219+00:00
0,Testingenieur | Austria,xing,Versuchstechniker im Bereich Umweltsimulation (W/M/D),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/hirtenberg-versuchstechniker-bereich-umweltsimulation-149540761,2026-02-11T11:22:07.095163+00:00
0,Testingenieur | Switzerland,xing,MSAT Process Validation Specialist (m/w/d) 80-100%,XING Employer,Germany/Remote,On-site,Full-time,,Specialist,German,,,Recent,https://www.xing.com/jobs/visp-msat-process-validation-specialist-80-100-150646643,2026-02-11T11:22:21.890366+00:00
0,Test Automation | Germany,xing,Test-/Prüfingenieur (m/w/d) - Automation,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/nuernberg-test-pruefingenieur-automation-149354899,2026-02-11T11:22:51.479665+00:00
0,Test Automation | Austria,xing,QA Automation Engineer €40k -€55k,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/malta-qa-automation-engineer-40k-55k-145890674,2026-02-11T11:23:06.622256+00:00
0,Python Developer | Austria,xing,Full Stack Developer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/salzburg-full-stack-developer-150663188,2026-02-11T11:24:06.427371+00:00
0,Python Developer | Austria,xing,Python Developer (m/w/d) – mit KI-Power,XING Employer,Germany/Remote,On-site,Full-time,Python,,German,,,Recent,https://www.xing.com/jobs/pasching-python-developer-ki-power-143747957,2026-02-11T11:24:06.427612+00:00
0,Python Developer | Switzerland,xing,Backend Developer (C# / .NET) (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,C,C#,German,,,Recent,https://www.xing.com/jobs/zuerich-backend-developer-net-150621478,2026-02-11T11:24:21.386392+00:00
0,Python Test | Austria,xing,Software Test Engineer (m/w/d) im Bereich innovativer Batteriespeichersysteme,XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/villach-software-test-engineer-bereich-innovativer-batteriespeichersysteme-148154924,2026-02-11T11:25:06.072466+00:00
0,Python Test | Austria,xing,Student Simulation Engineer (Fixed-Term)(f/m/x),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/leoben-student-simulation-engineer-fixed-term-150678106,2026-02-11T11:25:06.072534+00:00
0,Python Test | Austria,xing,Data Engineer – Credit Risk (w/m/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/wien-data-engineer-credit-risk-150678117,2026-02-11T11:25:06.072597+00:00
0,Python Test | Switzerland,xing,Systems Engineer Electronics (f/m/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/heerbrugg-systems-engineer-electronics-150628867,2026-02-11T11:25:21.027394+00:00
0,Python Test | Switzerland,xing,Platform Engineer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/bern-platform-engineer-150634705,2026-02-11T11:25:21.027458+00:00
0,Python Test | Switzerland,xing,Cloud & Security Engineer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,,,German,,,Recent,https://www.xing.com/jobs/schwyz-cloud-security-engineer-150621616,2026-02-11T11:25:21.027521+00:00
0,Python Test | Remote,xing,Python Programmierer (m/w/d),XING Employer,Germany/Remote,On-site,Full-time,Python,,German,,,Recent,https://www.xing.com/jobs/muenchen-python-programmierer-150088987,2026-02-11T11:25:36.095154+00:00
0,Firmware Engineer | Germany,xing,Firmware Engineer (m/f/d),XING Employer,Germany/Remote,On-site,Full-time,Firmware,,German,,,Recent,https://www.xing.com/jobs/muenchen-firmware-engineer-150666670,2026-02-11T11:25:51.098680+00:00
0,Firmware Engineer | Switzerland,xing,Firmware Engineer - 100% (f/m/d),XING Employer,Germany/Remote,On-site,Full-time,Firmware,,German,,,Recent,https://www.xing.com/jobs/bern-firmware-engineer-100-149346869,2026-02-11T11:26:21.213770+00:00
14,Tester | Switzerland,linkedin,Test Automation Engineer,Coopers Group AG,"Risch-Rotkreuz, Zug, Switzerland",On-site,Internship,"Ci/Cd, Rust, Selenium, Test Automation","Devops, Expert, Appium, Azure, Cucumber, Github, Bdd",English,Expert,,Recent,https://ch.linkedin.com/jobs/view/test-automation-engineer-at-coopers-group-ag-4357724439,2026-02-11T20:25:16.348635+00:00
14,QA Engineer | Germany,linkedin,Senior Quality Assurance Engineer,SGI,"Berlin, Germany",On-site,Full-time,,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-quality-assurance-engineer-at-sgi-4363260868,2026-02-11T20:25:33.609413+00:00
14,QA Engineer | Remote,linkedin,Senior QA Engineer,Embeddable,Berlin Metropolitan Area,Remote,Internship,"Can, Ci/Cd, Playwright, Test Automation","Postgresql, React, Load Testing, Sql, Docker, Kubernetes, Lead, Cucumber, Senior, Manual Testing",English,"Lead, Senior",,Recent,https://de.linkedin.com/jobs/view/senior-qa-engineer-at-embeddable-4364051945,2026-02-11T20:25:40.800691+00:00
14,QA Engineer | Remote,linkedin,Senior QA Engineer,Embeddable,"Berlin, Berlin, Germany",Remote,Full-time,,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-qa-engineer-at-embeddable-4363772061,2026-02-11T20:25:40.800989+00:00
14,QA Engineer | United Kingdom,linkedin,"Senior QA Engineer  (we have office locations in Cambridge, Leeds and London)",Genomics England,"London, England, United Kingdom",On-site,Full-time,,Senior,English,Senior,,Recent,https://uk.linkedin.com/jobs/view/senior-qa-engineer-we-have-office-locations-in-cambridge-leeds-and-london-at-genomics-england-4367472164,2026-02-11T20:25:52.912958+00:00
14,Test Engineer | Austria,linkedin,Senior Python Engineer - Functional Testing Project via Mindrift,Mindrift,Austria,On-site,Contract,Python,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-python-engineer-functional-testing-project-via-mindrift-at-mindrift-4370871449,2026-02-11T20:25:57.827041+00:00
14,Test Engineer | USA,linkedin,Software Quality Assurance Engineer / Contractor,Quicken,"Menlo Park, CA",On-site,Contract,,Contractor,English,Contractor,,Recent,https://www.linkedin.com/jobs/view/software-quality-assurance-engineer-contractor-at-quicken-4368502077,2026-02-11T20:26:12.837067+00:00
14,Test Automation | Switzerland,linkedin,Senior Test automation Engineer,SGI,"Zurich, Zurich, Switzerland",On-site,Full-time,Test Automation,Senior,English,Senior,,Recent,https://ch.linkedin.com/jobs/view/senior-test-automation-engineer-at-sgi-4369374892,2026-02-11T20:26:44.738489+00:00
14,Python Developer | Austria,linkedin,"Senior Python Engineer - AI Testing Project (Freelance, Mindrift)",Mindrift,Austria,On-site,Contract,Python,Senior,English,Senior,,Recent,https://at.linkedin.com/jobs/view/senior-python-engineer-ai-testing-project-freelance-mindrift-at-mindrift-4370844305,2026-02-11T20:27:04.463385+00:00
14,Python Developer | Switzerland,linkedin,(Senior-) Backend Engineer,Helvetii AI,"Zurich, Switzerland",On-site,Full-time,,Senior,English,Senior,,Recent,https://ch.linkedin.com/jobs/view/senior-backend-engineer-at-helvetii-ai-4370983283,2026-02-11T20:27:06.869958+00:00
14,Python Developer | Remote,linkedin,Senior Software Engineer (Python/AWS),LocalStack,"Berlin, Berlin, Germany",Remote,Full-time,Python,"Senior, Aws",English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-software-engineer-python-aws-at-localstack-4370939762,2026-02-11T20:27:09.379207+00:00
14,Python Developer | Remote,linkedin,Senior Python Backend Engineer,ClearML,Germany,Remote,Full-time,Python,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-python-backend-engineer-at-clearml-4370505023,2026-02-11T20:27:09.379552+00:00
14,Python Developer | Remote,linkedin,"Senior Python Engineer - AI Testing Project (Freelance, Mindrift)",Mindrift,"Hamburg, Hamburg, Germany",Remote,Contract,Python,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-python-engineer-ai-testing-project-freelance-mindrift-at-mindrift-4370806852,2026-02-11T20:27:09.379720+00:00
14,Python Developer | Remote,linkedin,"Senior Python Engineer - AI Testing Project (Freelance, Mindrift)",Mindrift,"Cologne, North Rhine-Westphalia, Germany",Remote,Contract,Python,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-python-engineer-ai-testing-project-freelance-mindrift-at-mindrift-4370819377,2026-02-11T20:27:09.379888+00:00
14,Python Developer | Remote,linkedin,"Senior Python Engineer - AI Testing Project (Freelance, Mindrift)",Mindrift,"Berlin, Berlin, Germany",Remote,Contract,Python,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-python-engineer-ai-testing-project-freelance-mindrift-at-mindrift-4370812633,2026-02-11T20:27:09.380050+00:00
14,Python Developer | Czech Republic,linkedin,Senior Full-Stack Developer (Go/React) - Technology,Truelogic Software,Dominican Republic,On-site,Full-time,Go,"Senior, React",English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-full-stack-developer-go-react-technology-at-truelogic-software-4367369683,2026-02-11T20:27:14.204955+00:00
14,Python Test | Remote,linkedin,Senior Python Engineer - Functional Testing Project via Mindrift,Mindrift,Germany,Remote,Contract,Python,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-python-engineer-functional-testing-project-via-mindrift-at-mindrift-4370869250,2026-02-11T20:27:31.338498+00:00
14,Firmware Engineer | Remote,linkedin,Senior Embedded BMS Engineer (m/f/x) - FREELANCE,requisimus,Germany,Remote,Contract,,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior%C2%A0embedded-bms-engineer-m-f-x-freelance-at-requisimus-4367870910,2026-02-11T20:27:53.731181+00:00
14,Firmware Engineer | Remote,linkedin,Senior Firmware Engineer,XpertDirect,Greater Munich Metropolitan Area,Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-firmware-engineer-at-xpertdirect-4353948488,2026-02-11T20:27:53.731782+00:00
14,Firmware Engineer | Remote,linkedin,Senior Embedded Engineer (m/w/d),QAVION GROUP,Germany,Remote,Full-time,,Senior,English,Senior,,Recent,https://de.linkedin.com/jobs/view/senior-embedded-engineer-m-w-d-at-qavion-group-4353658787,2026-02-11T20:27:53.732091+00:00
14,Firmware Engineer | Slovakia,linkedin,Software Engineer (Mid-Senior Level),Innovatrics,"Bratislava, Slovakia",On-site,Full-time,,Senior,English,Senior,,Recent,https://sk.linkedin.com/jobs/view/software-engineer-mid-senior-level-at-innovatrics-4363153037,2026-02-11T20:27:56.157901+00:00
14,Firmware Engineer | Czech Republic,linkedin,Senior Embedded Firmware Engineer - Remote - Latin America,FullStack,"Santo Domingo, Dominican Republic",Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-embedded-firmware-engineer-remote-latin-america-at-fullstack-4370559405,2026-02-11T20:27:58.551591+00:00
14,Firmware Engineer | Czech Republic,linkedin,Senior Embedded Firmware Engineer - Remote - Latin America,FullStack,Dominican Republic,Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-embedded-firmware-engineer-remote-latin-america-at-fullstack-4370553738,2026-02-11T20:27:58.551744+00:00
14,Firmware Engineer | United Kingdom,linkedin,Senior Software Engineer,Roku,"Cambridge, England, United Kingdom",On-site,Full-time,,Senior,English,Senior,,Recent,https://uk.linkedin.com/jobs/view/senior-software-engineer-at-roku-4342709555,2026-02-11T20:28:06.158853+00:00
0,Tester | Germany,linkedin,Tester,MatchPoint,Germany,Remote,Contract,,,English,,,Recent,https://de.linkedin.com/jobs/view/tester-at-matchpoint-4366823523,2026-02-11T20:25:11.518820+00:00
0,Tester | Switzerland,linkedin,Test Engineer,Flexsis Schweiz,"Risch, Zug, Switzerland",Remote,Internship,Python,"Git, R",German,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-at-flexsis-schweiz-4371290668,2026-02-11T20:25:16.348294+00:00
0,Tester | Switzerland,linkedin,Test Engineer,Randstad Digital,"Zug, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-at-randstad-digital-4371409538,2026-02-11T20:25:16.348477+00:00
0,Tester | Switzerland,linkedin,Test Engineer,Coopers Group AG,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-at-coopers-group-ag-4363124233,2026-02-11T20:25:16.348792+00:00
0,Tester | Switzerland,linkedin,Test Engineer (a),Gi Group,"Risch, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-a-at-gi-group-4363221369,2026-02-11T20:25:16.349104+00:00
0,Tester | Switzerland,linkedin,Test Engineer,Actalent,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-at-actalent-4371286751,2026-02-11T20:25:16.349273+00:00
0,Tester | Remote,linkedin,App-Tester  (m/w/d),clickworker,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/app-tester-m-w-d-at-clickworker-4356281358,2026-02-11T20:25:18.773741+00:00
0,Tester | Remote,linkedin,Quality Assurance Engineer (m/w/d),ISO-Gruppe,"Bonn, North Rhine-Westphalia, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/quality-assurance-engineer-m-w-d-at-iso-gruppe-4358570111,2026-02-11T20:25:18.773906+00:00
0,Tester | Remote,linkedin,Test Engineer (w/m/d) - Deutschlandweit,smapOne AG,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/test-engineer-w-m-d-deutschlandweit-at-smapone-ag-4361291607,2026-02-11T20:25:18.774308+00:00
0,Tester | Remote,linkedin,Cloud Developers / Testers,PRACYVA,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/cloud-developers-testers-at-pracyva-4363053029,2026-02-11T20:25:18.774492+00:00
0,Tester | Remote,linkedin,AI Chatbot Tester,Alignerr,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/ai-chatbot-tester-at-alignerr-4371261390,2026-02-11T20:25:18.774649+00:00
0,Tester | Remote,linkedin,Software Tester - Fokus Testautomatisierung - remote (w/m/d),Dr. Klein Privatkunden AG,Germany,Remote,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/software-tester-fokus-testautomatisierung-remote-w-m-d-at-dr-klein-privatkunden-ag-4352870679,2026-02-11T20:25:18.774807+00:00
0,Tester | USA,linkedin,QA Tester,The AES Group,"Las Vegas, NV",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-tester-at-the-aes-group-4356782010,2026-02-11T20:25:28.753000+00:00
0,Tester | United Kingdom,linkedin,QA Manual Tester | Manual Testing | Renewable Energy | Hybrid (2 days) in Manchester | 6 month Contract |£500/day Inside IR35,VirtueTech Recruitment Group,"Manchester Area, United Kingdom",Hybrid,Contract,,Manual Testing,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-manual-tester-manual-testing-renewable-energy-hybrid-2-days-in-manchester-6-month-contract-%C2%A3500-day-inside-ir35-at-virtuetech-recruitment-group-4353978367,2026-02-11T20:25:31.189690+00:00
0,Tester | United Kingdom,linkedin,QA Tester – Remote Contract - 6 months | £300 p/d Inside IR35,Venchr,United Kingdom,Remote,Contract,Selenium,"Jira, Linux, Cypress, Confluence, Scala, Cucumber",English,,,Recent,https://uk.linkedin.com/jobs/view/qa-tester-%E2%80%93-remote-contract-6-months-%C2%A3300-p-d-inside-ir35-at-venchr-4369561347,2026-02-11T20:25:31.190354+00:00
0,QA Engineer | Germany,linkedin,"QA Engineer, Contract",Xcelirate,"Berlin, Berlin, Germany",On-site,Contract,,,English,,,Recent,https://de.linkedin.com/jobs/view/qa-engineer-contract-at-xcelirate-4365474555,2026-02-11T20:25:33.609228+00:00
0,QA Engineer | Poland,linkedin,Junior Test Specialist/QA Engineer (f/m),Netcompany,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-test-specialist-qa-engineer-f-m-at-netcompany-4363049159,2026-02-11T20:25:48.057672+00:00
0,QA Engineer | USA,linkedin,QA Engineer,Proven Recruiting,"Austin, TX",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-engineer-at-proven-recruiting-4371455234,2026-02-11T20:25:50.512617+00:00
0,QA Engineer | United Kingdom,linkedin,"QA Engineer, Contract",Xcelirate,"London, England, United Kingdom",On-site,Contract,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-engineer-contract-at-xcelirate-4365456980,2026-02-11T20:25:52.913797+00:00
0,Test Engineer | Germany,linkedin,Test Join,DENPAFLUX,"Munich, Bavaria, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/test-join-at-denpaflux-4371172636,2026-02-11T20:25:55.398365+00:00
0,Test Engineer | Slovakia,linkedin,Manual QA Engineer - Relocation to Portugal Required,BrainRocket,Slovakia,On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/manual-qa-engineer-relocation-to-portugal-required-at-brainrocket-4363241020,2026-02-11T20:26:05.042520+00:00
0,Test Engineer | Czech Republic,linkedin,Recepcionista SDE,Zaltiel Management,"Santo Domingo Este, Santo Domingo, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/recepcionista-sde-at-zaltiel-management-4370708351,2026-02-11T20:26:07.455219+00:00
0,Test Engineer | Poland,linkedin,Software QA Test Engineer(Code QA),YO HR Consultancy,Poland,On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/software-qa-test-engineer-code-qa-at-yo-hr-consultancy-4363192536,2026-02-11T20:26:09.969385+00:00
0,Test Engineer | USA,linkedin,Jr QA Engineer,InterSources Inc,"Wilmington, DE",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/jr-qa-engineer-at-intersources-inc-4371179207,2026-02-11T20:26:12.837554+00:00
0,Test Engineer | USA,linkedin,Quality Assurance Engineer,PrePass,"Phoenix, AZ",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-prepass-4371165975,2026-02-11T20:26:12.837704+00:00
