relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
86,Firmware Engineer | Czech Republic,linkedin,Senior Software Engineer,Microsoft,Dominican Republic,On-site,Full-time,,Senior,,Senior,,1 week ago,https://do.linkedin.com/jobs/view/senior-software-engineer-at-microsoft-4367912659,2026-02-11T10:51:31.716341+00:00
0,Tester | Germany,linkedin,Test Automation Engineer / Software Tester – SAP (m/f/d),andagon people GmbH,"Cologne, North Rhine-Westphalia, Germany",On-site,Full-time,Test Automation,,German,,,1 week ago,https://de.linkedin.com/jobs/view/test-automation-engineer-software-tester-%E2%80%93-sap-m-f-d-at-andagon-people-gmbh-4367481664,2026-02-11T10:48:45.056631+00:00
0,Tester | Austria,linkedin,Software Test/QA Engineer  @ 3-S-IT Dienstleistungen GmbH,DEVjobs,"Vienna, Austria",On-site,Full-time,,,,,,1 day ago,https://at.linkedin.com/jobs/view/software-test-qa-engineer-%40-3-s-it-dienstleistungen-gmbh-at-devjobs-4370636329,2026-02-11T10:48:47.430484+00:00
0,Tester | Austria,linkedin,Testingenieur (m/w/d),Deutsche Telekom,"Fünfkirchen, Lower Austria, Austria",On-site,Full-time,,,German,,,1 week ago,https://at.linkedin.com/jobs/view/testingenieur-m-w-d-at-deutsche-telekom-4367999733,2026-02-11T10:48:47.430650+00:00
0,Tester | Austria,linkedin,Test Automation Engineer (m/w/d),Deutsche Telekom,"Fünfkirchen, Lower Austria, Austria",On-site,Full-time,Test Automation,,German,,,1 week ago,https://at.linkedin.com/jobs/view/test-automation-engineer-m-w-d-at-deutsche-telekom-4367998687,2026-02-11T10:48:47.430804+00:00
0,Tester | Austria,linkedin,Test Engineer Systems (m/w/d),Vusion,"Fernitz-Mellach, Styria, Austria",On-site,Full-time,,,,,,3 weeks ago,https://at.linkedin.com/jobs/view/test-engineer-systems-m-w-d-at-vusion-4359273756,2026-02-11T10:48:47.430948+00:00
0,Tester | Austria,linkedin,Test Engineer,Noir,"Linz, Upper Austria, Austria",On-site,Full-time,,,,,,4 days ago,https://at.linkedin.com/jobs/view/test-engineer-at-noir-4369514721,2026-02-11T10:48:47.431093+00:00
0,Tester | Austria,linkedin,Test Automation Engineer,STEINER-HITECH GmbH,"Vienna, Austria",On-site,Full-time,Test Automation,,,,,3 weeks ago,https://at.linkedin.com/jobs/view/test-automation-engineer-at-steiner-hitech-gmbh-4345946658,2026-02-11T10:48:47.431252+00:00
0,Tester | Austria,linkedin,Software Tester/Test Engineer (m/w/d),SPAR Österreich,"Vienna, Vienna, Austria",On-site,Full-time,,,,,,1 week ago,https://at.linkedin.com/jobs/view/software-tester-test-engineer-m-w-d-at-spar-%C3%B6sterreich-4366503893,2026-02-11T10:48:47.431399+00:00
0,Tester | Austria,linkedin,QA Engineer,Sportradar,"Vienna, Vienna, Austria",On-site,Full-time,,,,,,1 week ago,https://at.linkedin.com/jobs/view/qa-engineer-at-sportradar-4368356628,2026-02-11T10:48:47.431542+00:00
0,Tester | Austria,linkedin,Testmanager und Tester (all genders),smart Energy Services GmbH,"Vienna, Vienna, Austria",On-site,Full-time,,,,,,3 weeks ago,https://at.linkedin.com/jobs/view/testmanager-und-tester-all-genders-at-smart-energy-services-gmbh-4364070929,2026-02-11T10:48:47.431821+00:00
0,Tester | Switzerland,linkedin,Software Tester,yiuu.io | Sandro Toneatto Consulting,"Zurich, Zurich, Switzerland",On-site,Full-time,,,,,,3 weeks ago,https://ch.linkedin.com/jobs/view/software-tester-at-yiuu-io-sandro-toneatto-consulting-4353680849,2026-02-11T10:48:49.804418+00:00
0,Tester | Switzerland,linkedin,Test Automation Engineer,ASTRELYA,"Geneva, Switzerland",On-site,Full-time,Test Automation,,,,,1 week ago,https://ch.linkedin.com/jobs/view/test-automation-engineer-at-astrelya-4358299052,2026-02-11T10:48:49.804589+00:00
0,Tester | Switzerland,linkedin,Design for Test Engineer,IC Resources,"Vaud, Switzerland",On-site,Full-time,,,,,,1 week ago,https://ch.linkedin.com/jobs/view/design-for-test-engineer-at-ic-resources-4358132685,2026-02-11T10:48:49.804881+00:00
0,Tester | Switzerland,linkedin,Test Automation Engineer,JobCourier,"Genève, Geneva, Switzerland",On-site,Full-time,Test Automation,,,,,1 week ago,https://ch.linkedin.com/jobs/view/test-automation-engineer-at-jobcourier-4367978078,2026-02-11T10:48:49.805168+00:00
0,Tester | Switzerland,linkedin,Cyber Security Tester (IEC 62443-4-2 Compliance),Sécheron SA,"Satigny, Geneva, Switzerland",On-site,Full-time,,,,,,6 minutes ago,https://ch.linkedin.com/jobs/view/cyber-security-tester-iec-62443-4-2-compliance-at-s%C3%A9cheron-sa-4371114782,2026-02-11T10:48:49.805327+00:00
0,Tester | Switzerland,linkedin,Tester Elettronico,Randstad Switzerland,"Bellinzona, Ticino, Switzerland",On-site,Full-time,,,,,,3 weeks ago,https://ch.linkedin.com/jobs/view/tester-elettronico-at-randstad-switzerland-4353464108,2026-02-11T10:48:49.805629+00:00
0,Tester | Remote,linkedin,Test Engineer,Zebronics,"Chennai, Tamil Nadu, India",On-site,Full-time,,,,,,2 weeks ago,https://in.linkedin.com/jobs/view/test-engineer-at-zebronics-4321409158,2026-02-11T10:48:52.336107+00:00
0,Tester | Remote,linkedin,Quality Assurance Engineer (Manual),Titan,"Bengaluru, Karnataka, India",On-site,Full-time,,,,,,1 week ago,https://in.linkedin.com/jobs/view/quality-assurance-engineer-manual-at-titan-4367824667,2026-02-11T10:48:52.336295+00:00
0,Tester | Remote,linkedin,Tester,Maybank,Greater Kuala Lumpur,On-site,Full-time,,,,,,2 weeks ago,https://my.linkedin.com/jobs/view/tester-at-maybank-4365799917,2026-02-11T10:48:52.336442+00:00
0,Tester | Remote,linkedin,Mobile manual tester,"Astra-North Infoteck Inc.  ~ Conquering today’s challenges, achieving tomorrow’s vision!","North Vancouver, British Columbia, Canada",On-site,Full-time,,,,,,6 days ago,https://ca.linkedin.com/jobs/view/mobile-manual-tester-at-astra-north-infoteck-inc-%7E-conquering-today%E2%80%99s-challenges-achieving-tomorrow%E2%80%99s-vision%21-4369166824,2026-02-11T10:48:52.336588+00:00
0,Tester | Remote,linkedin,Test Engineer,Jabil,"Pune, Maharashtra, India",On-site,Full-time,,,,,,1 day ago,https://in.linkedin.com/jobs/view/test-engineer-at-jabil-4322511903,2026-02-11T10:48:52.336741+00:00
0,Tester | Remote,linkedin,QA / Manual Tester,Vendo,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,,,,15 minutes ago,https://pl.linkedin.com/jobs/view/qa-manual-tester-at-vendo-4371293516,2026-02-11T10:48:52.336880+00:00
0,Tester | Remote,linkedin,Game Tester,Dream11,"Mumbai, Maharashtra, India",On-site,Full-time,,,,,,2 weeks ago,https://in.linkedin.com/jobs/view/game-tester-at-dream11-4323315509,2026-02-11T10:48:52.337017+00:00
0,Tester | Remote,linkedin,Software Tester,LTIMindtree,"Bengaluru, Karnataka, India",On-site,Full-time,,,,,,2 weeks ago,https://in.linkedin.com/jobs/view/software-tester-at-ltimindtree-4355730060,2026-02-11T10:48:52.337188+00:00
0,Tester | Remote,linkedin,Manual Tester,eCabs Technologies,"San Ġiljan, Saint Julian's, Malta",On-site,Full-time,,,,,,23 hours ago,https://mt.linkedin.com/jobs/view/manual-tester-at-ecabs-technologies-4370639879,2026-02-11T10:48:52.337387+00:00
0,Tester | Remote,linkedin,Manual Tester,XTEN-AV,"Noida, Uttar Pradesh, India",On-site,Full-time,,,,,,1 week ago,https://in.linkedin.com/jobs/view/manual-tester-at-xten-av-4367163239,2026-02-11T10:48:52.337533+00:00
0,Tester | Slovakia,linkedin,Manual Tester,Bitcoin Suisse AG,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,,,,1 week ago,https://sk.linkedin.com/jobs/view/manual-tester-at-bitcoin-suisse-ag-4356682492,2026-02-11T10:48:54.707987+00:00
0,Tester | Slovakia,linkedin,IT Tester ČSOB (m/ž),ČSOB Finančná skupina,"Bratislava, Slovakia",On-site,Full-time,,,,,,2 days ago,https://sk.linkedin.com/jobs/view/it-tester-%C4%8Dsob-m-%C5%BE-at-%C4%8Dsob-finan%C4%8Dn%C3%A1-skupina-4354445255,2026-02-11T10:48:54.708334+00:00
0,Tester | Slovakia,linkedin,Automated/Manual Tester,CGI,"Bratislava 1, Bratislava, Slovakia",On-site,Full-time,,,,,,2 weeks ago,https://sk.linkedin.com/jobs/view/automated-manual-tester-at-cgi-4343365018,2026-02-11T10:48:54.708493+00:00
0,Tester | Slovakia,linkedin,Junior Test Engineer (automation),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,Junior,,,,1 week ago,https://sk.linkedin.com/jobs/view/junior-test-engineer-automation-at-eset-4345020359,2026-02-11T10:48:54.708632+00:00
0,Tester | Slovakia,linkedin,Software Test Engineer,Takeda,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,,,,4 days ago,https://sk.linkedin.com/jobs/view/software-test-engineer-at-takeda-4361028383,2026-02-11T10:48:54.708767+00:00
0,Tester | Slovakia,linkedin,Software Test Engineer,Takeda,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,,,,1 week ago,https://sk.linkedin.com/jobs/view/software-test-engineer-at-takeda-4358040843,2026-02-11T10:48:54.708901+00:00
0,Tester | Slovakia,linkedin,Test engineer,Magna International,"Kechnec, Kosice, Slovakia",On-site,Internship,,,,,,1 week ago,https://sk.linkedin.com/jobs/view/test-engineer-at-magna-international-4219197667,2026-02-11T10:48:54.709038+00:00
0,Tester | Slovakia,linkedin,QA Automation Engineer,Deutsche Telekom IT Solutions Slovakia,"Košice, Kosice, Slovakia",On-site,Full-time,,,German,,,1 week ago,https://sk.linkedin.com/jobs/view/qa-automation-engineer-at-deutsche-telekom-it-solutions-slovakia-4368617661,2026-02-11T10:48:54.709177+00:00
0,Tester | Slovakia,linkedin,Software Test Engineer,Takeda,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,,,,1 week ago,https://sk.linkedin.com/jobs/view/software-test-engineer-at-takeda-4358080860,2026-02-11T10:48:54.709342+00:00
0,Tester | Czech Republic,linkedin,Software Tester,Truenorth Corporation,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,,,,5 days ago,https://do.linkedin.com/jobs/view/software-tester-at-truenorth-corporation-4369662383,2026-02-11T10:48:57.095191+00:00
0,Tester | Czech Republic,linkedin,QA Tester,Hunter del Caribe Dominicana,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,,,,18 hours ago,https://do.linkedin.com/jobs/view/qa-tester-at-hunter-del-caribe-dominicana-4370683744,2026-02-11T10:48:57.095390+00:00
0,Tester | Czech Republic,linkedin,Test Engineer,Eaton,"Bajos de Haina, San Cristóbal, Dominican Republic",On-site,Full-time,,,,,,6 days ago,https://do.linkedin.com/jobs/view/test-engineer-at-eaton-4353191207,2026-02-11T10:48:57.095535+00:00
0,Tester | Czech Republic,linkedin,Test Engineer,MANN+HUMMEL,Dominican Republic,On-site,Full-time,,,,,,3 weeks ago,https://do.linkedin.com/jobs/view/test-engineer-at-mann%2Bhummel-4363555749,2026-02-11T10:48:57.095683+00:00
0,Tester | Czech Republic,linkedin,ServiceNow Tester,Launchpad Technologies Inc.,Dominican Republic,On-site,Full-time,,,,,,2 weeks ago,https://do.linkedin.com/jobs/view/servicenow-tester-at-launchpad-technologies-inc-4366176293,2026-02-11T10:48:57.095820+00:00
0,Tester | Czech Republic,linkedin,Software Development Engineer in Test,Origami Risk,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,,,,1 week ago,https://do.linkedin.com/jobs/view/software-development-engineer-in-test-at-origami-risk-4339158769,2026-02-11T10:48:57.096241+00:00
0,Tester | Czech Republic,linkedin,Software Development Engineer in Test - Remote - Latin America,FullStack,Dominican Republic,Remote,Full-time,,,,,,6 days ago,https://do.linkedin.com/jobs/view/software-development-engineer-in-test-remote-latin-america-at-fullstack-4329082241,2026-02-11T10:48:57.096384+00:00
0,Tester | Czech Republic,linkedin,Software Development Engineer in Test - Remote - Latin America,FullStack,"Higüey, La Altagracia, Dominican Republic",Remote,Full-time,,,,,,6 days ago,https://do.linkedin.com/jobs/view/software-development-engineer-in-test-remote-latin-america-at-fullstack-4329181879,2026-02-11T10:48:57.096521+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Cracow, Małopolskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365680444,2026-02-11T10:48:59.487068+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365753849,2026-02-11T10:48:59.487237+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Lublin, Lubelskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365514886,2026-02-11T10:48:59.487397+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Gdańsk, Pomorskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365521693,2026-02-11T10:48:59.487543+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Poznań, Wielkopolskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365529128,2026-02-11T10:48:59.487685+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Katowice, Śląskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365526502,2026-02-11T10:48:59.487829+00:00
0,Tester | Poland,linkedin,Junior Game Tester (FPS Player),8Bit - Games Industry Recruitment,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Junior,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/junior-game-tester-fps-player-at-8bit-games-industry-recruitment-4366131272,2026-02-11T10:48:59.487965+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Białystok, Podlaskie, Poland",On-site,Full-time,,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365532043,2026-02-11T10:48:59.488104+00:00
0,Tester | Poland,linkedin,Tester (100% zdalnie),SEDIVIO,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,,,,3 weeks ago,https://pl.linkedin.com/jobs/view/tester-100%25-zdalnie-at-sedivio-4360973398,2026-02-11T10:48:59.488267+00:00
0,Tester | USA,linkedin,Entry-Level Software Tester,Ace IT Careers,"Greenville, SC",On-site,Full-time,,Entry-Level,,,,1 week ago,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-ace-it-careers-4368820668,2026-02-11T10:49:02.117973+00:00
0,Tester | USA,linkedin,Entry-Level Software Tester,Ace IT Careers,"Columbia, SC",On-site,Full-time,,Entry-Level,,,,1 week ago,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-ace-it-careers-4368824643,2026-02-11T10:49:02.118138+00:00
0,Tester | USA,linkedin,QA Tester - Need Local,Saransh Inc,"Phoenix, AZ",On-site,Full-time,,,,,,2 weeks ago,https://www.linkedin.com/jobs/view/qa-tester-need-local-at-saransh-inc-4365380563,2026-02-11T10:49:02.118306+00:00
0,Tester | USA,linkedin,Entry-Level Software Tester,Ace IT Careers,"Normal, IL",On-site,Full-time,,Entry-Level,,,,1 week ago,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-ace-it-careers-4368829551,2026-02-11T10:49:02.118446+00:00
0,Tester | USA,linkedin,Manual Test Engineer - Remote,Lensa,"Fairfax, VA",Remote,Full-time,,,,,,9 hours ago,https://www.linkedin.com/jobs/view/manual-test-engineer-remote-at-lensa-4371211817,2026-02-11T10:49:02.118578+00:00
0,Tester | USA,linkedin,Entry-Level Software Tester,Ace IT Careers,"Montgomery, AL",On-site,Full-time,,Entry-Level,,,,1 week ago,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-ace-it-careers-4368814722,2026-02-11T10:49:02.118717+00:00
0,Tester | USA,linkedin,Manual QA Tester - Mobile,Jobgether,United States,On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/manual-qa-tester-mobile-at-jobgether-4369038092,2026-02-11T10:49:02.118850+00:00
0,Tester | USA,linkedin,QA / Software Tester,"KMM Technologies, Inc.","Baltimore, MD",On-site,Full-time,,,,,,4 days ago,https://www.linkedin.com/jobs/view/qa-software-tester-at-kmm-technologies-inc-4369958028,2026-02-11T10:49:02.118988+00:00
0,Tester | USA,linkedin,QA Tester (Manual),Peraton,United States,On-site,Full-time,,,,,,4 days ago,https://www.linkedin.com/jobs/view/qa-tester-manual-at-peraton-4369877980,2026-02-11T10:49:02.119124+00:00
0,Tester | USA,linkedin,Junior Software Tester,Penta Research Incorporated,"Huntsville, AL",On-site,Full-time,,Junior,,,,1 week ago,https://www.linkedin.com/jobs/view/junior-software-tester-at-penta-research-incorporated-4367941509,2026-02-11T10:49:02.119275+00:00
0,Tester | United Kingdom,linkedin,Junior QA Tester,SteadyPay,"London Area, United Kingdom",On-site,Full-time,,Junior,,,,6 days ago,https://uk.linkedin.com/jobs/view/junior-qa-tester-at-steadypay-4359517924,2026-02-11T10:49:04.518577+00:00
0,Tester | United Kingdom,linkedin,Test Engineer,Hamiltonian Dynamics,"Manchester, England, United Kingdom",On-site,Full-time,,,,,,1 day ago,https://uk.linkedin.com/jobs/view/test-engineer-at-hamiltonian-dynamics-4370527081,2026-02-11T10:49:04.518748+00:00
0,Tester | United Kingdom,linkedin,QA tester,VidRush,United Kingdom,On-site,Full-time,,,,,,3 days ago,https://uk.linkedin.com/jobs/view/qa-tester-at-vidrush-4370165336,2026-02-11T10:49:04.518894+00:00
0,Tester | United Kingdom,linkedin,QA Tester,Methods,"London, England, United Kingdom",On-site,Full-time,,,,,,2 weeks ago,https://uk.linkedin.com/jobs/view/qa-tester-at-methods-4355925627,2026-02-11T10:49:04.519080+00:00
0,Tester | United Kingdom,linkedin,Test Engineer,BSI,"Hemel Hempstead, England, United Kingdom",On-site,Full-time,,,,,,1 week ago,https://uk.linkedin.com/jobs/view/test-engineer-at-bsi-4367290557,2026-02-11T10:49:04.519236+00:00
0,Tester | United Kingdom,linkedin,QA Engineer,Cirata,"Belfast, Northern Ireland, United Kingdom",On-site,Full-time,,,,,,1 week ago,https://uk.linkedin.com/jobs/view/qa-engineer-at-cirata-4368437847,2026-02-11T10:49:04.519530+00:00
0,Tester | United Kingdom,linkedin,Software QA,Fruition Group,"Leeds, England, United Kingdom",On-site,Full-time,,,,,,3 weeks ago,https://uk.linkedin.com/jobs/view/software-qa-at-fruition-group-4362479886,2026-02-11T10:49:04.519670+00:00
0,Tester | United Kingdom,linkedin,Junior Software Tester,Stratospherec Limited,"Brighton, England, United Kingdom",On-site,Full-time,,Junior,,,,23 hours ago,https://uk.linkedin.com/jobs/view/junior-software-tester-at-stratospherec-limited-4363014204,2026-02-11T10:49:04.519807+00:00
0,Tester | United Kingdom,linkedin,"Software Engineer, Test  - SDET,  Automation",Roku,"Cambridge, England, United Kingdom",On-site,Full-time,,,,,,17 hours ago,https://uk.linkedin.com/jobs/view/software-engineer-test-sdet-automation-at-roku-4371024874,2026-02-11T10:49:04.519944+00:00
0,QA Engineer | Germany,linkedin,General QA Engineer,Trinetix,"Berlin, Berlin, Germany",On-site,Full-time,,,German,,,3 weeks ago,https://de.linkedin.com/jobs/view/general-qa-engineer-at-trinetix-4366767474,2026-02-11T10:49:06.907776+00:00
0,QA Engineer | Germany,linkedin,QA Engineer,Arango,"Cologne, North Rhine-Westphalia, Germany",On-site,Full-time,,,German,,,4 weeks ago,https://de.linkedin.com/jobs/view/qa-engineer-at-arango-4361596846,2026-02-11T10:49:06.907947+00:00
0,QA Engineer | Germany,linkedin,QA Engineer / Sr. QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Germany,On-site,Full-time,,Machine Learning,German,,,4 weeks ago,https://de.linkedin.com/jobs/view/qa-engineer-sr-qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4362401418,2026-02-11T10:49:06.908093+00:00
0,QA Engineer | Germany,linkedin,QA Engineer (Remote from Germany),Jobgether,Germany,Remote,Full-time,,,German,,,1 day ago,https://de.linkedin.com/jobs/view/qa-engineer-remote-from-germany-at-jobgether-4370905931,2026-02-11T10:49:06.908251+00:00
0,QA Engineer | Germany,linkedin,QA Engineer,Westernacher Solutions,"Berlin, Germany",On-site,Full-time,,,German,,,3 weeks ago,https://de.linkedin.com/jobs/view/qa-engineer-at-westernacher-solutions-4353874508,2026-02-11T10:49:06.908391+00:00
0,QA Engineer | Germany,linkedin,QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Germany,On-site,Full-time,,Machine Learning,German,,,4 weeks ago,https://de.linkedin.com/jobs/view/qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4361618874,2026-02-11T10:49:06.908527+00:00
0,QA Engineer | Germany,linkedin,Sr. QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Germany,On-site,Full-time,,Machine Learning,German,,,4 weeks ago,https://de.linkedin.com/jobs/view/sr-qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4361609890,2026-02-11T10:49:06.908664+00:00
0,QA Engineer | Germany,linkedin,QA Engineer,Almedia,"Berlin, Germany",On-site,Full-time,,,German,,,18 hours ago,https://de.linkedin.com/jobs/view/qa-engineer-at-almedia-4339366784,2026-02-11T10:49:06.908795+00:00
0,QA Engineer | Germany,linkedin,Versuchsingenieur Dauerversuche (all gender),ALTEN Germany,"Bensheim, Hesse, Germany",On-site,Full-time,,,German,,,1 week ago,https://de.linkedin.com/jobs/view/versuchsingenieur-dauerversuche-all-gender-at-alten-germany-4368095981,2026-02-11T10:49:06.908929+00:00
0,QA Engineer | Austria,linkedin,Junior QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Austria,On-site,Full-time,,"Junior, Machine Learning",,,,4 weeks ago,https://at.linkedin.com/jobs/view/junior-qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4362391448,2026-02-11T10:49:09.276730+00:00
0,QA Engineer | Austria,linkedin,QA Engineer / Sr. QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Austria,On-site,Full-time,,Machine Learning,,,,4 weeks ago,https://at.linkedin.com/jobs/view/qa-engineer-sr-qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4362311749,2026-02-11T10:49:09.276896+00:00
0,QA Engineer | Austria,linkedin,QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Austria,On-site,Full-time,,Machine Learning,,,,4 weeks ago,https://at.linkedin.com/jobs/view/qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4362321878,2026-02-11T10:49:09.277045+00:00
0,QA Engineer | Austria,linkedin,Software Quality Engineer,Ketryx,"Vienna, Vienna, Austria",On-site,Full-time,,,,,,1 week ago,https://at.linkedin.com/jobs/view/software-quality-engineer-at-ketryx-4308973953,2026-02-11T10:49:09.277187+00:00
0,QA Engineer | Austria,linkedin,Sr. QA Engineer - Machine Learning Platform for E-Commerce,AppIQ Technologies,Austria,On-site,Full-time,,Machine Learning,,,,4 weeks ago,https://at.linkedin.com/jobs/view/sr-qa-engineer-machine-learning-platform-for-e-commerce-at-appiq-technologies-4361627082,2026-02-11T10:49:09.277345+00:00
0,QA Engineer | Austria,linkedin,Junior QA Engineer (m/w/d) & Support - Fremdsystemanbindungen,PKE Holding AG,"Vienna, Vienna, Austria",On-site,Full-time,,Junior,,,,1 week ago,https://at.linkedin.com/jobs/view/junior-qa-engineer-m-w-d-support-fremdsystemanbindungen-at-pke-holding-ag-4368218180,2026-02-11T10:49:09.277761+00:00
0,QA Engineer | Austria,linkedin,AI QA Engineer (all genders),TeamViewer,"Linz, Upper Austria, Austria",On-site,Full-time,,,,,,2 weeks ago,https://at.linkedin.com/jobs/view/ai-qa-engineer-all-genders-at-teamviewer-4368203519,2026-02-11T10:49:09.278036+00:00
0,QA Engineer | Switzerland,linkedin,"Quality Assurance Engineer (Manual), iOS",Jobgether,Switzerland,On-site,Full-time,,,,,,8 hours ago,https://ch.linkedin.com/jobs/view/quality-assurance-engineer-manual-ios-at-jobgether-4371231588,2026-02-11T10:49:11.680848+00:00
0,QA Engineer | Switzerland,linkedin,Quality Assurance Engineer,Crypto Finance Group,"Zurich, Zurich, Switzerland",On-site,Full-time,,,,,,1 week ago,https://ch.linkedin.com/jobs/view/quality-assurance-engineer-at-crypto-finance-group-4368652016,2026-02-11T10:49:11.681055+00:00
0,QA Engineer | Switzerland,linkedin,Developer in Test / QA Automation Engineer 100% (f/m/d) - (Contract through our external payroll partner with immediate start for 12 months with possible extension),Julius Baer,"Zurich, Zurich, Switzerland",On-site,Contract,,,,,,1 week ago,https://ch.linkedin.com/jobs/view/developer-in-test-qa-automation-engineer-100%25-f-m-d-contract-through-our-external-payroll-partner-with-immediate-start-for-12-months-with-possible-extension-at-julius-baer-4368691404,2026-02-11T10:49:11.681203+00:00
0,QA Engineer | Switzerland,linkedin,QA Engineer,qiibee,Switzerland,On-site,Full-time,,,,,,4 days ago,https://ch.linkedin.com/jobs/view/qa-engineer-at-qiibee-4361047476,2026-02-11T10:49:11.681364+00:00
0,QA Engineer | Switzerland,linkedin,Test Automation Engineer (m/f/d),Hays,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,Test Automation,,,,,1 week ago,https://ch.linkedin.com/jobs/view/test-automation-engineer-m-f-d-at-hays-4368662465,2026-02-11T10:49:11.681643+00:00
0,QA Engineer | Switzerland,linkedin,QA qualification engineer,agap2 Switzerland,"Basel, Basel, Switzerland",On-site,Full-time,,,,,,1 day ago,https://ch.linkedin.com/jobs/view/qa-qualification-engineer-at-agap2-switzerland-4361847350,2026-02-11T10:49:11.681779+00:00
0,QA Engineer | Switzerland,linkedin,Test Automation Engineer (a),Gi Group,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,Test Automation,,,,,1 week ago,https://ch.linkedin.com/jobs/view/test-automation-engineer-a-at-gi-group-4357559811,2026-02-11T10:49:11.682051+00:00
0,QA Engineer | Remote,linkedin,QA Engineer,MrBeast,United States,On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/qa-engineer-at-mrbeast-4367342975,2026-02-11T10:49:14.185955+00:00
0,QA Engineer | Remote,linkedin,Quality Assurance Engineer,Emdad By Elm,"Riyadh, Saudi Arabia",On-site,Full-time,,,,,,1 week ago,https://sa.linkedin.com/jobs/view/quality-assurance-engineer-at-emdad-by-elm-4367898106,2026-02-11T10:49:14.186120+00:00
0,QA Engineer | Remote,linkedin,Testing Engineer - Central Region,Alfanar Projects,"Riyadh, Riyadh, Saudi Arabia",On-site,Full-time,,,,,,1 week ago,https://sa.linkedin.com/jobs/view/testing-engineer-central-region-at-alfanar-projects-4367794987,2026-02-11T10:49:14.186282+00:00
0,QA Engineer | Remote,linkedin,QAQC Engineers,Larsen & Toubro,"Gujarat, India",On-site,Full-time,,,,,,1 week ago,https://in.linkedin.com/jobs/view/qaqc-engineers-at-larsen-toubro-4359964043,2026-02-11T10:49:14.186570+00:00
