relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
44,Firmware Engineer | Czech Republic,linkedin,Senior Software Engineer,Microsoft,Dominican Republic,On-site,Full-time,,Senior,English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-software-engineer-at-microsoft-4367912659,2026-02-17T10:45:52.162644+00:00
14,Firmware Engineer | Czech Republic,linkedin,Senior Software Engineer - Technology,Truelogic Software,Dominican Republic,On-site,Full-time,,Senior,English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-software-engineer-technology-at-truelogic-software-4373899287,2026-02-17T10:45:52.162489+00:00
14,Firmware Engineer | Czech Republic,linkedin,Senior Embedded Firmware Engineer - Remote - Latin America,FullStack,"San Cristóbal, San Cristóbal, Dominican Republic",Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-embedded-firmware-engineer-remote-latin-america-at-fullstack-4370570028,2026-02-17T10:45:52.162964+00:00
14,Firmware Engineer | Czech Republic,linkedin,Senior Embedded Firmware Engineer - Remote - Latin America,FullStack,"Urb. San Francisco, Duarte, Dominican Republic",Remote,Full-time,Firmware,Senior,English,Senior,,Recent,https://do.linkedin.com/jobs/view/senior-embedded-firmware-engineer-remote-latin-america-at-fullstack-4370568109,2026-02-17T10:45:52.163150+00:00
14,Firmware Engineer | Poland,linkedin,Software Engineer Senior,Volvo Group,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,Senior,English,Senior,,Recent,https://pl.linkedin.com/jobs/view/software-engineer-senior-at-volvo-group-4340786342,2026-02-17T10:45:54.608214+00:00
14,Firmware Engineer | USA,linkedin,Embedded Software Engineer,Meta,"Burlingame, CA",On-site,Internship,"C, C++, Firmware, I2C, Rtos, Spi","Computer Vision, Architect, Machine Learning, Lead",English,"Architect, Lead",,Recent,https://www.linkedin.com/jobs/view/embedded-software-engineer-at-meta-4301803390,2026-02-17T10:45:57.214718+00:00
14,Firmware Engineer | United Kingdom,linkedin,Senior Software Engineer,Raspberry Pi Foundation,United Kingdom,On-site,Full-time,,Senior,English,Senior,,Recent,https://uk.linkedin.com/jobs/view/senior-software-engineer-at-raspberry-pi-foundation-4373806915,2026-02-17T10:45:59.730797+00:00
0,Tester | Germany,linkedin,Tester,MatchPoint,Germany,Remote,Contract,,,English,,,Recent,https://de.linkedin.com/jobs/view/tester-at-matchpoint-4366823523,2026-02-17T10:43:05.824338+00:00
0,Tester | Germany,linkedin,Software Test Engineer (m/w/d),LACROIX,"Cologne, North Rhine-Westphalia, Germany",Remote,Internship,"Pytest, Python","R, Associate, Gitlab, Jira, Linux, Confluence",German,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-m-w-d-at-lacroix-4371758144,2026-02-17T10:43:05.824724+00:00
0,Tester | Germany,linkedin,QA Manager / Software Tester (all genders),JAKALA,"Hamburg, Germany",Remote,Full-time,Selenium,"R, Appium, Product Owner",German,,,Recent,https://de.linkedin.com/jobs/view/qa-manager-software-tester-all-genders-at-jakala-4337712341,2026-02-17T10:43:05.824884+00:00
0,Tester | Germany,linkedin,Software Test Engineer,Guldberg GmbH,"Munich, Bavaria, Germany",On-site,Full-time,"Jenkins, Selenium","Junit, R, Git, Agile, Testng, Jira",German,,,Recent,https://de.linkedin.com/jobs/view/software-test-engineer-at-guldberg-gmbh-4361871539,2026-02-17T10:43:05.825057+00:00
0,Tester | Germany,linkedin,Software Tester (m/w/d),Memory PC GmbH,"Zetel, Lower Saxony, Germany",On-site,Full-time,,R,German,,,Recent,https://de.linkedin.com/jobs/view/software-tester-m-w-d-at-memory-pc-gmbh-4371943874,2026-02-17T10:43:05.825222+00:00
0,Tester | Germany,linkedin,(Junior) Software Tester (m/w/d),EPG Ehrhardt Partner Group,"Aachen, North Rhine-Westphalia, Germany",On-site,Full-time,,Junior,English,,,Recent,https://de.linkedin.com/jobs/view/junior-software-tester-m-w-d-at-epg-ehrhardt-partner-group-4354087954,2026-02-17T10:43:05.825376+00:00
0,Tester | Germany,linkedin,Software Tester (m/w/d),Bizerba,"Balingen, Baden-Württemberg, Germany",Hybrid,Full-time,Test Automation,"Linux, R",German,,,Recent,https://de.linkedin.com/jobs/view/software-tester-m-w-d-at-bizerba-4369545776,2026-02-17T10:43:05.825677+00:00
0,Tester | Austria,linkedin,Mobile Automation Test Engineer,Esri,"Vienna, Vienna, Austria",Remote,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/mobile-automation-test-engineer-at-esri-4363089501,2026-02-17T10:43:08.178069+00:00
0,Tester | Austria,linkedin,Testingenieur (m/w/d),Deutsche Telekom,"Fünfkirchen, Lower Austria, Austria",On-site,Internship,"Ci/Cd, Continuous Testing, Test Automation","Oracle, R, Git, Microservices, Agile, Devops, Openshift, Safe, Scrum, Jira",German,,,Recent,https://at.linkedin.com/jobs/view/testingenieur-m-w-d-at-deutsche-telekom-4367999733,2026-02-17T10:43:08.178424+00:00
0,Tester | Austria,linkedin,Test Engineer Systems (m/w/d),Vusion,"Fernitz-Mellach, Styria, Austria",Remote,Contract,"C, C++, Can, Embedded Systems, Firmware, Python",Safe,English,,,Recent,https://at.linkedin.com/jobs/view/test-engineer-systems-m-w-d-at-vusion-4359273756,2026-02-17T10:43:08.178589+00:00
0,Tester | Austria,linkedin,Software Test Engineer & Documentation Writer (w/m/d),Delegate Group,"Vienna, Vienna, Austria",On-site,Full-time,"Ci/Cd, Continuous Testing, Playwright, Selenium, Test Automation","Azure, R, Associate, Microservices, Oracle, Kanban, Devops, Sql, Docker, Scrum",German,,,Recent,https://at.linkedin.com/jobs/view/software-test-engineer-documentation-writer-w-m-d-at-delegate-group-4357368415,2026-02-17T10:43:08.178909+00:00
0,Tester | Austria,linkedin,Test Automation Engineer,STEINER-HITECH GmbH,"Vienna, Austria",Remote,Internship,"Java, Javascript, Selenium, Test Automation","Bdd, React, R, Associate, Cucumber, Docker, Junior, Mid-Level",German,,,Recent,https://at.linkedin.com/jobs/view/test-automation-engineer-at-steiner-hitech-gmbh-4345946658,2026-02-17T10:43:08.179081+00:00
0,Tester | Austria,linkedin,Test Engineer,Noir,"Linz, Upper Austria, Austria",Hybrid,Full-time,"Ci/Cd, Jenkins, Selenium, Test Automation","Agile, Postman, Regression Testing, Scrum, Jira",English,,,Recent,https://at.linkedin.com/jobs/view/test-engineer-at-noir-4372251220,2026-02-17T10:43:08.179396+00:00
0,Tester | Austria,linkedin,QA Engineer,Sportradar,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/qa-engineer-at-sportradar-4368356628,2026-02-17T10:43:08.179547+00:00
0,Tester | Switzerland,linkedin,Test Engineer,Flexsis Schweiz,"Risch, Zug, Switzerland",Remote,Internship,Python,"R, Git",German,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-at-flexsis-schweiz-4373571064,2026-02-17T10:43:10.574113+00:00
0,Tester | Switzerland,linkedin,Software Tester,yiuu.io | Sandro Toneatto Consulting,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/software-tester-at-yiuu-io-sandro-toneatto-consulting-4364753057,2026-02-17T10:43:10.574296+00:00
0,Tester | Switzerland,linkedin,Test Engineer,Coopers Group AG,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-at-coopers-group-ag-4363124233,2026-02-17T10:43:10.574468+00:00
0,Tester | Switzerland,linkedin,Test Automation Engineer,ASTRELYA,"Geneva, Switzerland",On-site,Full-time,Test Automation,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-automation-engineer-at-astrelya-4358299052,2026-02-17T10:43:10.574636+00:00
0,Tester | Switzerland,linkedin,Test Engineer,Actalent,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-at-actalent-4371286751,2026-02-17T10:43:10.574793+00:00
0,Tester | Switzerland,linkedin,Test Automation Engineer,Coopers Group AG,"Risch-Rotkreuz, Zug, Switzerland",On-site,Full-time,Test Automation,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-automation-engineer-at-coopers-group-ag-4357724439,2026-02-17T10:43:10.574954+00:00
0,Tester | Switzerland,linkedin,Test Engineer (a),Gi Group,"Risch, Zug, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-engineer-a-at-gi-group-4363221369,2026-02-17T10:43:10.575133+00:00
0,Tester | Switzerland,linkedin,Design for Test Engineer,IC Resources,"Vaud, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/design-for-test-engineer-at-ic-resources-4358132685,2026-02-17T10:43:10.575291+00:00
0,Tester | Switzerland,linkedin,Test Automation Engineer,MGI Consultants,"Geneva, Switzerland",On-site,Full-time,Test Automation,,English,,,Recent,https://ch.linkedin.com/jobs/view/test-automation-engineer-at-mgi-consultants-4368014506,2026-02-17T10:43:10.575446+00:00
0,Tester | Remote,linkedin,App-Tester  (m/w/d),clickworker,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/app-tester-m-w-d-at-clickworker-4356281358,2026-02-17T10:43:12.994902+00:00
0,Tester | Remote,linkedin,Quality Assurance Engineer (m/w/d),ISO-Gruppe,"Bonn, North Rhine-Westphalia, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/quality-assurance-engineer-m-w-d-at-iso-gruppe-4358570111,2026-02-17T10:43:12.995084+00:00
0,Tester | Remote,linkedin,Software Engineer in Test,Dataiku,"Berlin, Berlin, Germany",Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/software-engineer-in-test-at-dataiku-4085371392,2026-02-17T10:43:12.995244+00:00
0,Tester | Remote,linkedin,Test Engineer (w/m/d) - Deutschlandweit,smapOne AG,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/test-engineer-w-m-d-deutschlandweit-at-smapone-ag-4373535881,2026-02-17T10:43:12.995404+00:00
0,Tester | Remote,linkedin,Cloud Developers / Testers,PRACYVA,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/cloud-developers-testers-at-pracyva-4363053029,2026-02-17T10:43:12.995559+00:00
0,Tester | Remote,linkedin,AI Chatbot Tester,Alignerr,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/ai-chatbot-tester-at-alignerr-4371261390,2026-02-17T10:43:12.995859+00:00
0,Tester | Remote,linkedin,Test Automation Engineer (m/w/d),SPIRIT-ONSIDE Consulting GmbH,Germany,Remote,Full-time,Test Automation,,English,,,Recent,https://de.linkedin.com/jobs/view/test-automation-engineer-m-w-d-at-spirit-onside-consulting-gmbh-4355723608,2026-02-17T10:43:12.996010+00:00
0,Tester | Slovakia,linkedin,Manual Tester,Bitcoin Suisse AG,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/manual-tester-at-bitcoin-suisse-ag-4356682492,2026-02-17T10:43:15.398859+00:00
0,Tester | Slovakia,linkedin,IT Tester ČSOB (m/ž),ČSOB Finančná skupina,"Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/it-tester-%C4%8Dsob-m-%C5%BE-at-%C4%8Dsob-finan%C4%8Dn%C3%A1-skupina-4354445255,2026-02-17T10:43:15.399233+00:00
0,Tester | Slovakia,linkedin,Automated/Manual Tester,CGI,"Bratislava 1, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/automated-manual-tester-at-cgi-4343365018,2026-02-17T10:43:15.399410+00:00
0,Tester | Slovakia,linkedin,Test engineer,Magna International,"Kechnec, Kosice, Slovakia",On-site,Internship,,,English,,,Recent,https://sk.linkedin.com/jobs/view/test-engineer-at-magna-international-4219197667,2026-02-17T10:43:15.399565+00:00
0,Tester | Slovakia,linkedin,Junior Test Engineer (automation),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,Junior,English,,,Recent,https://sk.linkedin.com/jobs/view/junior-test-engineer-automation-at-eset-4345020359,2026-02-17T10:43:15.399723+00:00
0,Tester | Slovakia,linkedin,Test engineer-1,Magna International,"Kechnec, Kosice, Slovakia",On-site,Internship,,,English,,,Recent,https://sk.linkedin.com/jobs/view/test-engineer-1-at-magna-international-4284413507,2026-02-17T10:43:15.399876+00:00
0,Tester | Slovakia,linkedin,Software Test Engineer,Takeda,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-test-engineer-at-takeda-4361028383,2026-02-17T10:43:15.400034+00:00
0,Tester | Slovakia,linkedin,Software Test Engineer,Takeda,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-test-engineer-at-takeda-4358040843,2026-02-17T10:43:15.400205+00:00
0,Tester | Slovakia,linkedin,Software Test Engineer,Takeda,"Bratislava, Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/software-test-engineer-at-takeda-4358080860,2026-02-17T10:43:15.400363+00:00
0,Tester | Czech Republic,linkedin,QA Tester,Hunter del Caribe Dominicana,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/qa-tester-at-hunter-del-caribe-dominicana-4370683744,2026-02-17T10:43:17.791371+00:00
0,Tester | Czech Republic,linkedin,Test Engineer,Eaton,"Bajos de Haina, San Cristóbal, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/test-engineer-at-eaton-4353191207,2026-02-17T10:43:17.791564+00:00
0,Tester | Czech Republic,linkedin,ServiceNow Tester,Launchpad Technologies Inc.,Dominican Republic,On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/servicenow-tester-at-launchpad-technologies-inc-4366176293,2026-02-17T10:43:17.791732+00:00
0,Tester | Czech Republic,linkedin,Software Development Engineer in Test,Origami Risk,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-development-engineer-in-test-at-origami-risk-4339158769,2026-02-17T10:43:17.791889+00:00
0,Tester | Czech Republic,linkedin,Software Development Engineer in Test - Remote - Latin America,FullStack,Dominican Republic,Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-development-engineer-in-test-remote-latin-america-at-fullstack-4329082241,2026-02-17T10:43:17.792392+00:00
0,Tester | Czech Republic,linkedin,Software Development Engineer in Test - Remote - Latin America,FullStack,"Higüey, La Altagracia, Dominican Republic",Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-development-engineer-in-test-remote-latin-america-at-fullstack-4329181879,2026-02-17T10:43:17.792546+00:00
0,Tester | Czech Republic,linkedin,Software Development Engineer in Test - Remote - Latin America,FullStack,"Bonao, Monseñor Nouel, Dominican Republic",Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-development-engineer-in-test-remote-latin-america-at-fullstack-4328937941,2026-02-17T10:43:17.792701+00:00
0,Tester | Czech Republic,linkedin,Software Development Engineer in Test - Remote - Latin America,FullStack,"Santo Domingo Oeste, Santo Domingo, Dominican Republic",Remote,Full-time,,,English,,,Recent,https://do.linkedin.com/jobs/view/software-development-engineer-in-test-remote-latin-america-at-fullstack-4329151969,2026-02-17T10:43:17.792853+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365512934,2026-02-17T10:43:20.165105+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Wrocław, Dolnośląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365753849,2026-02-17T10:43:20.165288+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Cracow, Małopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365680444,2026-02-17T10:43:20.165454+00:00
0,Tester | Poland,linkedin,QA / Manual Tester,Vendo,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/qa-manual-tester-at-vendo-4371293516,2026-02-17T10:43:20.165626+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Katowice, Śląskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365526502,2026-02-17T10:43:20.165792+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Poznań, Wielkopolskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365529128,2026-02-17T10:43:20.165960+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Lublin, Lubelskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365514886,2026-02-17T10:43:20.166143+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Gdańsk, Pomorskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365521693,2026-02-17T10:43:20.166306+00:00
0,Tester | Poland,linkedin,Junior Game Tester (FPS Player),8Bit - Games Industry Recruitment,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,Junior,English,,,Recent,https://pl.linkedin.com/jobs/view/junior-game-tester-fps-player-at-8bit-games-industry-recruitment-4366131272,2026-02-17T10:43:20.166460+00:00
0,Tester | Poland,linkedin,Manual Tester,ipracujzdalnie.pl,"Białystok, Podlaskie, Poland",On-site,Full-time,,,English,,,Recent,https://pl.linkedin.com/jobs/view/manual-tester-at-ipracujzdalnie-pl-4365532043,2026-02-17T10:43:20.166616+00:00
0,Tester | USA,linkedin,Tester II (Remote from anywhere in CO).,State of Colorado,"Colorado, United States",Remote,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/tester-ii-remote-from-anywhere-in-co-at-state-of-colorado-4364503768,2026-02-17T10:43:22.827123+00:00
0,Tester | USA,linkedin,Tester II (Remote from anywhere in CO),Colorado Department of Revenue,"Colorado, United States",Remote,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/tester-ii-remote-from-anywhere-in-co-at-colorado-department-of-revenue-4372940534,2026-02-17T10:43:22.827305+00:00
0,Tester | USA,linkedin,QA - Front End Manual Testing,RedCloud Consulting,"Arlington, VA",On-site,Full-time,,Manual Testing,English,,,Recent,https://www.linkedin.com/jobs/view/qa-front-end-manual-testing-at-redcloud-consulting-4370890355,2026-02-17T10:43:22.827464+00:00
0,Tester | USA,linkedin,Tester,Comtello,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/tester-at-comtello-4373869937,2026-02-17T10:43:22.827617+00:00
0,Tester | USA,linkedin,Manual QA Analyst,Lensa,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/manual-qa-analyst-at-lensa-4373529058,2026-02-17T10:43:22.827769+00:00
0,Tester | USA,linkedin,App Tester(United States),Testvox,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/app-tester-united-states-at-testvox-4372383963,2026-02-17T10:43:22.827923+00:00
0,Tester | USA,linkedin,Software Tester,The Amatriot Group,United States,On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/software-tester-at-the-amatriot-group-4372578994,2026-02-17T10:43:22.828097+00:00
0,Tester | USA,linkedin,QA Tester,nLeague,"Little Rock, AR",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-tester-at-nleague-4367312062,2026-02-17T10:43:22.828254+00:00
0,Tester | USA,linkedin,Entry-Level Software Tester,Ace IT Careers,"Greenville, SC",On-site,Full-time,,Entry-Level,English,,,Recent,https://www.linkedin.com/jobs/view/entry-level-software-tester-at-ace-it-careers-4368820668,2026-02-17T10:43:22.828403+00:00
0,Tester | USA,linkedin,QA Tester - Need Local,Saransh Inc,"Phoenix, AZ",On-site,Full-time,,,English,,,Recent,https://www.linkedin.com/jobs/view/qa-tester-need-local-at-saransh-inc-4365380563,2026-02-17T10:43:22.828552+00:00
0,Tester | United Kingdom,linkedin,Pub Tester,Serve Legal,"Launceston, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/pub-tester-at-serve-legal-4373593077,2026-02-17T10:43:25.223147+00:00
0,Tester | United Kingdom,linkedin,QA Tester,Methods,"London, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-tester-at-methods-4355925627,2026-02-17T10:43:25.223359+00:00
0,Tester | United Kingdom,linkedin,QA Manual Tester | Manual Testing | Renewable Energy | Hybrid (2 days) in Manchester | 6 month Contract |£500/day Inside IR35,VirtueTech Recruitment Group,"Manchester Area, United Kingdom",Hybrid,Contract,,Manual Testing,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-manual-tester-manual-testing-renewable-energy-hybrid-2-days-in-manchester-6-month-contract-%C2%A3500-day-inside-ir35-at-virtuetech-recruitment-group-4353978367,2026-02-17T10:43:25.223521+00:00
0,Tester | United Kingdom,linkedin,Junior Test Engineer,VoucherCodes,"London, England, United Kingdom",On-site,Full-time,,Junior,English,,,Recent,https://uk.linkedin.com/jobs/view/junior-test-engineer-at-vouchercodes-4366638668,2026-02-17T10:43:25.223682+00:00
0,Tester | United Kingdom,linkedin,QA Tester – Remote Contract - 6 months | £300 p/d Inside IR35,Venchr,United Kingdom,Remote,Contract,,,English,,,Recent,https://uk.linkedin.com/jobs/view/qa-tester-%E2%80%93-remote-contract-6-months-%C2%A3300-p-d-inside-ir35-at-venchr-4369561347,2026-02-17T10:43:25.223837+00:00
0,Tester | United Kingdom,linkedin,Test Engineer,Hamiltonian Dynamics,"Manchester, England, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/test-engineer-at-hamiltonian-dynamics-4370527081,2026-02-17T10:43:25.223994+00:00
0,Tester | United Kingdom,linkedin,Pub Tester,Serve Legal,"Dumfries, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/pub-tester-at-serve-legal-4373274973,2026-02-17T10:43:25.224174+00:00
0,Tester | United Kingdom,linkedin,Pub Tester,Serve Legal,"Newton Stewart, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/pub-tester-at-serve-legal-4371867523,2026-02-17T10:43:25.224330+00:00
0,Tester | United Kingdom,linkedin,Pub Tester,Serve Legal,"Stoneykirk, Scotland, United Kingdom",On-site,Full-time,,,English,,,Recent,https://uk.linkedin.com/jobs/view/pub-tester-at-serve-legal-4371867406,2026-02-17T10:43:25.224488+00:00
0,QA Engineer | Germany,linkedin,Middle Manual QA Engineer,Trinetix,Germany,On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/middle-manual-qa-engineer-at-trinetix-4372752120,2026-02-17T10:43:27.603713+00:00
0,QA Engineer | Germany,linkedin,"QA Engineer, Contract",Xcelirate,"Berlin, Berlin, Germany",On-site,Contract,,,English,,,Recent,https://de.linkedin.com/jobs/view/qa-engineer-contract-at-xcelirate-4365474555,2026-02-17T10:43:27.603901+00:00
0,QA Engineer | Germany,linkedin,QA Engineer,Westernacher Solutions,"Berlin, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/qa-engineer-at-westernacher-solutions-4353874508,2026-02-17T10:43:27.604235+00:00
0,QA Engineer | Germany,linkedin,Quality Assurance Engineer,PSD Group,"Dortmund, North Rhine-Westphalia, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/quality-assurance-engineer-at-psd-group-4338425753,2026-02-17T10:43:27.604544+00:00
0,QA Engineer | Germany,linkedin,QA Documentation Engineer,QCS Staffing,"Frankfurt am Main, Hesse, Germany",On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/qa-documentation-engineer-at-qcs-staffing-4356481754,2026-02-17T10:43:27.604699+00:00
0,QA Engineer | Germany,linkedin,QA Engineer (Part-Time),Twine,Germany,On-site,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/qa-engineer-part-time-at-twine-4364425081,2026-02-17T10:43:27.604846+00:00
0,QA Engineer | Austria,linkedin,Software Quality Engineer,Ketryx,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/software-quality-engineer-at-ketryx-4308973953,2026-02-17T10:43:30.010867+00:00
0,QA Engineer | Austria,linkedin,QA Engineer,Bitpanda,"Vienna, Vienna, Austria",On-site,Full-time,,,English,,,Recent,https://at.linkedin.com/jobs/view/qa-engineer-at-bitpanda-4365521487,2026-02-17T10:43:30.012096+00:00
0,QA Engineer | Austria,linkedin,QA Engineer: Manual Testing for Mobile & Backend,Tractive,"Linz, Upper Austria, Austria",Remote,Full-time,,Manual Testing,English,,,Recent,https://at.linkedin.com/jobs/view/qa-engineer-manual-testing-for-mobile-backend-at-tractive-4359518018,2026-02-17T10:43:30.012403+00:00
0,QA Engineer | Switzerland,linkedin,Quality Assurance Engineer,Crypto Finance Group,"Zurich, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/quality-assurance-engineer-at-crypto-finance-group-4368652016,2026-02-17T10:43:32.469550+00:00
0,QA Engineer | Switzerland,linkedin,"Quality Assurance Engineer (Manual), iOS",Jobgether,Switzerland,On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/quality-assurance-engineer-manual-ios-at-jobgether-4371231588,2026-02-17T10:43:32.469923+00:00
0,QA Engineer | Switzerland,linkedin,Design Quality Assurance Engineer,Sonova Group,"Stäfa, Zurich, Switzerland",On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/design-quality-assurance-engineer-at-sonova-group-4369068003,2026-02-17T10:43:32.470308+00:00
0,QA Engineer | Switzerland,linkedin,QA Engineer,qiibee,Switzerland,On-site,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/qa-engineer-at-qiibee-4361047476,2026-02-17T10:43:32.470669+00:00
0,QA Engineer | Switzerland,linkedin,"Quality Assurance Engineer 100% (Limited from May 1st, 2026 to January 31st, 2027)",STAAR Surgical Switzerland,"Nidau, Berne, Switzerland",Remote,Full-time,,,English,,,Recent,https://ch.linkedin.com/jobs/view/quality-assurance-engineer-100%25-limited-from-may-1st-2026-to-january-31st-2027-at-staar-surgical-switzerland-4366369591,2026-02-17T10:43:32.473103+00:00
0,QA Engineer | Remote,linkedin,QA Automation Engineer (Data),Jobgether,Germany,Remote,Full-time,,,English,,,Recent,https://de.linkedin.com/jobs/view/qa-automation-engineer-data-at-jobgether-4372226499,2026-02-17T10:43:34.865317+00:00
0,QA Engineer | Slovakia,linkedin,Quality Assurance Engineer,NATEK,"Bratislava, Slovakia",On-site,Full-time,,,English,,,Recent,https://sk.linkedin.com/jobs/view/quality-assurance-engineer-at-natek-4361788231,2026-02-17T10:43:37.237409+00:00
